Run,DATA_QUALITY,LOT_ID,MachineRecipeID,PortID,ProcessOpNum,ProductGrpID,ProductID,RouteID,Technology,WAFER_ID,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33
62411,60.69,J,A,A,A,G,G,G,B,9,132.0,4.49,357.0,121.0,130.0,146.0,140.0,-80.0,3.0,0.3,7.0,6.44,0.61,9.49,968.0,111.0,16.03,127.0,0.0,0.01,212.0,2.39,4962.0,539.0,51.0,6.0,4.0,1305.0,3106.0,19.0,1600.0,93.0,1890.0
62411,60.69,J,A,A,A,G,G,G,B,9,16.0,4.32,313.0,121.0,131.0,147.0,140.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,211.0,2.39,4962.0,2.0,1.0,0.0,1.0,1002.0,2003.0,21.0,900.0,93.0,1890.0
62411,60.69,J,A,A,A,G,G,G,B,9,10.0,4.26,311.0,121.0,131.0,147.0,140.0,4.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,210.0,2.39,4962.0,1.0,0.0,0.0,1.0,1001.0,2003.0,21.0,3500.0,93.0,1890.0
62411,60.69,J,A,A,A,G,G,G,B,9,11.0,4.24,311.0,121.0,131.0,147.0,140.0,4.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,211.0,2.39,4962.0,1.0,1.0,0.0,1.0,1001.0,2003.0,21.0,5700.0,93.0,1890.0
62411,60.69,J,A,A,A,G,G,G,B,9,11.0,4.23,317.0,121.0,131.0,147.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,210.0,2.39,4962.0,1.0,0.0,0.0,1.0,1001.0,2003.0,22.0,2000.0,93.0,1890.0
62411,60.69,J,A,A,A,G,G,G,B,9,12.0,4.2,329.0,121.0,131.0,147.0,139.0,4.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,210.0,2.39,4962.0,1.0,0.0,0.0,1.0,1001.0,2003.0,22.0,4300.0,93.0,1890.0
62411,60.69,J,A,A,A,G,G,G,B,9,60.0,4.2,330.0,121.0,131.0,147.0,139.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,211.0,2.39,4962.0,1.0,0.0,0.0,1.0,1001.0,2001.0,23.0,1700.0,93.0,1890.0
62411,60.69,J,A,A,A,G,G,G,B,9,91.0,4.19,414.0,120.0,131.0,148.0,138.0,7.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,209.0,2.39,4962.0,1.0,0.0,0.0,1.0,1001.0,2001.0,23.0,4300.0,93.0,1890.0
62411,60.69,J,A,A,A,G,G,G,B,9,109.0,1.8,422.0,120.0,132.0,147.0,138.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,0.0,0.1,0.0,0.0,0.0,148.0,2.39,4962.0,1.0,0.0,0.0,0.0,7.0,34.0,24.0,2600.0,93.0,1890.0
62411,60.69,J,A,A,A,G,G,G,B,9,122.0,1.11,337.0,120.0,132.0,147.0,137.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,124.0,2.39,4962.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,4700.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,147.0,3.6,333.0,119.0,126.0,139.0,123.0,-76.0,3.0,0.0,7.0,5.85,0.0,9.49,968.0,111.0,16.03,127.0,0.0,0.0,199.0,2.39,4963.0,1.0,0.0,10.0,4.0,1304.0,3107.0,6.0,3900.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,151.0,4.08,326.0,119.0,126.0,139.0,123.0,-76.0,3.0,0.0,7.0,5.85,0.0,9.49,968.0,111.0,16.06,127.0,33.0,4.03,209.0,2.39,4963.0,1.0,0.0,12.0,4.0,1305.0,3110.0,7.0,1100.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,11.0,4.37,312.0,119.0,126.0,139.0,123.0,-75.0,3.0,3.0,7.01,6.62,0.78,9.49,968.0,111.0,16.06,86.0,40.0,7.05,202.0,2.39,4963.0,1249.0,2.0,4.0,5.0,1305.0,3103.0,9.0,2300.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,39.0,4.41,309.0,119.0,125.0,140.0,123.0,-76.0,3.0,1.3,7.0,6.37,0.53,9.49,968.0,111.0,16.03,86.0,40.0,7.04,201.0,2.39,4963.0,1251.0,0.0,7.0,5.0,1305.0,3107.0,9.0,7700.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,57.0,4.4,308.0,119.0,125.0,140.0,123.0,-76.0,3.0,0.7,7.0,6.34,0.5,9.49,968.0,111.0,16.06,86.0,40.0,7.04,200.0,2.39,4963.0,1250.0,0.0,7.0,5.0,1304.0,3107.0,9.0,9600.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,57.0,4.4,308.0,119.0,125.0,140.0,123.0,-76.0,3.0,0.7,7.0,6.34,0.5,9.49,968.0,111.0,16.06,86.0,40.0,7.04,200.0,2.39,4963.0,1250.0,0.0,7.0,5.0,1304.0,3107.0,9.0,9600.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,111.0,4.82,309.0,119.0,125.0,140.0,123.0,-76.0,3.0,0.2,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.15,206.0,2.39,4963.0,2800.0,6.0,11.0,5.0,1305.0,3108.0,11.0,3500.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,136.0,4.9,328.0,119.0,125.0,141.0,124.0,-77.0,3.0,0.1,7.0,6.26,0.42,9.49,968.0,111.0,16.06,106.0,49.0,9.15,205.0,2.39,4963.0,2801.0,6.0,11.0,5.0,1305.0,3108.0,11.0,8800.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,147.0,4.9,349.0,119.0,125.0,141.0,124.0,-77.0,3.0,0.2,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.15,206.0,2.39,4963.0,2800.0,5.0,11.0,5.0,1305.0,3110.0,11.0,13000.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,51.0,4.92,359.0,119.0,126.0,141.0,125.0,-77.0,3.0,0.2,7.0,6.28,0.44,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.39,4963.0,2802.0,5.0,11.0,4.0,1304.0,3111.0,11.0,15400.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,11.0,4.94,363.0,119.0,126.0,141.0,125.0,-77.0,3.0,0.3,7.0,6.32,0.48,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.39,4963.0,2801.0,5.0,12.0,3.0,1304.0,3110.0,11.0,17700.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,11.0,4.92,368.0,119.0,126.0,142.0,125.0,-78.0,3.0,0.4,7.0,6.34,0.5,9.49,968.0,111.0,16.06,106.0,49.0,9.15,206.0,2.39,4963.0,2802.0,5.0,11.0,3.0,1304.0,3110.0,11.0,20100.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,11.0,4.92,368.0,119.0,126.0,142.0,125.0,-78.0,3.0,0.4,7.0,6.34,0.5,9.49,968.0,111.0,16.06,106.0,49.0,9.15,206.0,2.39,4963.0,2802.0,5.0,11.0,3.0,1304.0,3110.0,11.0,21100.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,11.0,4.93,372.0,119.0,126.0,142.0,126.0,-78.0,3.0,0.4,7.0,6.35,0.51,9.49,968.0,111.0,16.03,106.0,49.0,9.14,206.0,2.39,4963.0,2801.0,4.0,7.0,3.0,1304.0,3106.0,11.0,23400.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,18.0,4.92,373.0,119.0,126.0,142.0,126.0,-78.0,3.0,0.5,7.0,6.35,0.51,9.49,968.0,111.0,16.06,106.0,49.0,9.14,207.0,2.39,4963.0,2802.0,4.0,6.0,3.0,1305.0,3104.0,11.0,25700.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,71.0,4.93,375.0,119.0,126.0,143.0,127.0,-78.0,3.0,0.5,7.0,6.36,0.52,9.49,968.0,111.0,16.1,106.0,49.0,9.14,208.0,2.39,4963.0,2801.0,4.0,6.0,3.0,1302.0,3104.0,11.0,28100.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,106.0,4.92,376.0,119.0,126.0,143.0,127.0,-78.0,3.0,0.5,7.0,6.38,0.54,9.49,968.0,111.0,16.03,106.0,49.0,9.14,207.0,2.39,4963.0,2802.0,4.0,6.0,3.0,1302.0,3107.0,11.0,31200.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,135.0,4.94,379.0,119.0,126.0,144.0,128.0,-79.0,3.0,0.4,7.0,6.4,0.56,9.49,968.0,111.0,16.06,106.0,49.0,9.14,207.0,2.39,4963.0,2803.0,3.0,6.0,3.0,1304.0,3104.0,11.0,38000.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,143.0,4.93,379.0,119.0,127.0,144.0,129.0,-79.0,3.0,0.4,7.0,6.41,0.57,9.49,968.0,111.0,16.06,106.0,49.0,9.14,207.0,2.39,4963.0,2801.0,3.0,6.0,3.0,1304.0,3106.0,11.0,40700.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,147.0,4.93,380.0,120.0,127.0,144.0,129.0,-79.0,3.0,0.4,7.0,6.42,0.58,9.49,968.0,111.0,16.06,106.0,49.0,9.14,207.0,2.39,4963.0,2801.0,2.0,6.0,3.0,1304.0,3106.0,11.0,43100.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,147.0,4.93,380.0,120.0,127.0,144.0,129.0,-79.0,3.0,0.4,7.0,6.42,0.58,9.49,968.0,111.0,16.06,106.0,49.0,9.14,207.0,2.39,4963.0,2801.0,2.0,6.0,3.0,1304.0,3104.0,11.0,44200.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,153.0,4.94,380.0,120.0,127.0,145.0,130.0,-79.0,3.0,0.4,7.0,6.43,0.59,9.49,968.0,111.0,16.06,106.0,49.0,9.14,207.0,2.39,4963.0,2802.0,3.0,6.0,3.0,1305.0,3104.0,11.0,46400.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,156.0,4.94,381.0,120.0,127.0,145.0,130.0,-79.0,3.0,0.6,7.0,6.43,0.59,9.49,968.0,111.0,16.06,106.0,49.0,9.14,209.0,2.39,4963.0,2801.0,2.0,6.0,3.0,1305.0,3106.0,11.0,50200.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,155.0,4.94,381.0,120.0,127.0,145.0,131.0,-79.0,3.0,0.6,7.0,6.42,0.59,9.49,968.0,111.0,16.03,106.0,49.0,9.14,209.0,2.39,4963.0,2802.0,2.0,6.0,3.0,1305.0,3104.0,11.0,52400.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,158.0,4.96,382.0,120.0,128.0,146.0,131.0,-79.0,3.0,0.3,7.0,6.44,0.6,9.49,968.0,111.0,16.06,106.0,49.0,9.14,209.0,2.39,4963.0,2802.0,2.0,6.0,3.0,1304.0,3104.0,11.0,58300.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,133.0,4.95,382.0,120.0,128.0,146.0,132.0,-80.0,3.0,0.5,7.0,6.45,0.61,9.49,968.0,111.0,16.06,106.0,49.0,9.14,209.0,2.39,4963.0,2803.0,3.0,6.0,3.0,1304.0,3107.0,11.0,60400.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,145.0,4.95,382.0,120.0,128.0,147.0,133.0,-80.0,3.0,0.3,7.0,6.46,0.62,9.49,968.0,111.0,16.06,106.0,49.0,9.14,209.0,2.39,4963.0,2802.0,3.0,7.0,3.0,1304.0,3106.0,11.0,66200.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,154.0,4.94,382.0,120.0,128.0,147.0,133.0,-80.0,3.0,0.3,7.0,6.47,0.63,9.49,968.0,111.0,16.06,106.0,49.0,9.14,208.0,2.39,4963.0,2801.0,3.0,6.0,3.0,1304.0,3108.0,11.0,71700.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,158.0,4.95,382.0,120.0,129.0,147.0,134.0,-80.0,3.0,0.3,7.0,6.47,0.63,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.39,4963.0,2801.0,2.0,6.0,3.0,1304.0,3106.0,11.0,76300.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,157.0,4.95,383.0,120.0,129.0,148.0,134.0,-80.0,3.0,0.3,7.0,6.47,0.63,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.39,4963.0,2803.0,2.0,6.0,3.0,1304.0,3107.0,11.0,79300.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,157.0,4.95,383.0,120.0,129.0,148.0,134.0,-80.0,3.0,0.3,7.0,6.47,0.63,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.39,4963.0,2802.0,2.0,6.0,3.0,1304.0,3106.0,11.0,84400.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,128.0,6.65,382.0,120.0,129.0,149.0,135.0,-80.0,3.0,0.4,7.0,6.47,0.63,9.49,968.0,111.0,16.06,179.0,86.0,13.47,221.0,2.39,4963.0,2802.0,6.0,10.0,5.0,1304.0,3110.0,16.0,2600.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,135.0,7.13,381.0,120.0,129.0,149.0,135.0,-80.0,3.0,0.4,7.0,6.46,0.62,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.39,4963.0,2802.0,2.0,11.0,5.0,1305.0,3110.0,16.0,5900.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,144.0,7.18,380.0,120.0,129.0,149.0,135.0,-80.0,3.0,0.4,7.0,6.46,0.62,9.49,968.0,111.0,16.06,179.0,86.0,13.46,228.0,2.39,4963.0,2802.0,2.0,9.0,4.0,1304.0,3108.0,16.0,8000.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,152.0,7.2,377.0,120.0,130.0,150.0,136.0,-80.0,3.0,0.4,7.0,6.46,0.62,9.49,968.0,111.0,16.03,179.0,86.0,13.46,228.0,2.39,4963.0,2803.0,2.0,8.0,4.0,1305.0,3107.0,16.0,12800.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,153.0,7.22,376.0,120.0,130.0,150.0,136.0,-80.0,3.0,0.3,7.0,6.45,0.61,9.49,968.0,111.0,16.06,179.0,86.0,13.46,229.0,2.39,4963.0,2803.0,1.0,9.0,4.0,1304.0,3107.0,16.0,15000.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,155.0,7.24,375.0,120.0,130.0,150.0,136.0,-80.0,3.0,0.4,7.0,6.44,0.6,9.49,968.0,111.0,16.06,179.0,86.0,13.46,229.0,2.39,4963.0,2802.0,2.0,9.0,4.0,1304.0,3107.0,16.0,18600.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,52.0,7.25,374.0,120.0,130.0,150.0,136.0,-80.0,3.0,0.4,6.99,6.44,0.6,9.49,968.0,111.0,16.1,179.0,86.0,13.46,229.0,2.39,4963.0,2802.0,2.0,8.0,4.0,1305.0,3107.0,16.0,20700.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,12.0,7.25,373.0,120.0,130.0,151.0,137.0,-80.0,3.0,0.3,7.0,6.43,0.59,9.49,968.0,111.0,16.06,179.0,86.0,13.46,229.0,2.39,4963.0,2801.0,2.0,11.0,4.0,1305.0,3110.0,16.0,25800.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,26.0,7.27,373.0,120.0,131.0,151.0,137.0,-80.0,3.0,0.5,7.0,6.42,0.58,9.49,968.0,111.0,16.06,179.0,86.0,13.46,229.0,2.39,4963.0,2801.0,2.0,12.0,4.0,1304.0,3110.0,16.0,29900.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,52.0,7.26,373.0,120.0,131.0,151.0,137.0,-80.0,3.0,0.3,7.0,6.42,0.58,9.49,968.0,111.0,16.03,179.0,86.0,13.46,229.0,2.39,4963.0,2802.0,2.0,12.0,4.0,1305.0,3111.0,16.0,32100.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,95.0,7.27,372.0,120.0,131.0,152.0,138.0,-80.0,3.0,0.4,7.0,6.42,0.58,9.49,968.0,111.0,16.06,179.0,86.0,13.46,229.0,2.39,4963.0,2801.0,2.0,11.0,4.0,1304.0,3111.0,16.0,34200.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,120.0,7.27,372.0,120.0,131.0,152.0,138.0,-80.0,3.0,0.3,7.0,6.41,0.57,9.49,968.0,111.0,16.06,179.0,86.0,13.46,229.0,2.39,4963.0,2803.0,2.0,6.0,4.0,1304.0,3106.0,16.0,37800.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,129.0,7.27,372.0,120.0,131.0,152.0,138.0,-80.0,3.0,0.3,7.0,6.4,0.56,9.49,968.0,111.0,16.1,179.0,86.0,13.46,229.0,2.39,4963.0,2802.0,2.0,6.0,4.0,1304.0,3103.0,16.0,39900.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,139.0,7.28,372.0,120.0,131.0,152.0,138.0,-80.0,3.0,0.4,7.0,6.4,0.56,9.49,968.0,111.0,16.06,179.0,86.0,13.46,229.0,2.39,4963.0,2801.0,1.0,6.0,4.0,1305.0,3106.0,16.0,42100.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,57.0,7.28,372.0,120.0,132.0,153.0,138.0,-80.0,3.0,0.4,7.0,6.4,0.56,9.49,968.0,111.0,16.06,179.0,86.0,13.46,229.0,2.39,4963.0,2802.0,1.0,6.0,4.0,1304.0,3106.0,16.0,44300.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,12.0,7.29,372.0,120.0,132.0,153.0,139.0,-80.0,3.0,0.4,7.0,6.39,0.55,9.49,968.0,111.0,16.03,179.0,86.0,13.46,229.0,2.39,4963.0,2803.0,1.0,6.0,4.0,1304.0,3106.0,16.0,46400.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,11.0,4.87,351.0,120.0,132.0,153.0,139.0,-80.0,3.0,0.5,7.0,6.55,0.7,9.5,968.0,111.0,16.03,127.0,0.0,0.02,220.0,2.39,4963.0,386.0,6.0,8.0,5.0,1282.0,3110.0,19.0,3000.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,11.0,4.39,318.0,120.0,132.0,153.0,139.0,-80.0,3.0,0.0,7.0,5.9,0.0,9.49,968.0,111.0,16.03,127.0,0.0,0.0,212.0,2.39,4963.0,2.0,0.0,1.0,2.0,1002.0,2009.0,20.0,3600.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,13.0,4.31,313.0,120.0,132.0,153.0,139.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,211.0,2.39,4963.0,1.0,0.0,0.0,2.0,1002.0,2003.0,21.0,1800.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,29.0,4.26,313.0,120.0,132.0,153.0,139.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,209.0,2.39,4963.0,1.0,0.0,0.0,2.0,1002.0,2003.0,21.0,4200.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,60.0,4.24,313.0,120.0,133.0,153.0,138.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,211.0,2.39,4963.0,1.0,0.0,0.0,2.0,1001.0,2003.0,22.0,700.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,85.0,4.22,329.0,120.0,133.0,153.0,138.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,209.0,2.39,4963.0,1.0,0.0,0.0,2.0,1001.0,2003.0,22.0,3000.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,107.0,4.2,333.0,120.0,133.0,153.0,138.0,4.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,210.0,2.39,4963.0,1.0,0.0,0.0,2.0,1001.0,2003.0,23.0,1200.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,129.0,4.2,448.0,120.0,133.0,153.0,137.0,7.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,210.0,2.39,4963.0,1.0,0.0,0.0,2.0,1001.0,2003.0,23.0,4900.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,137.0,2.29,422.0,120.0,133.0,153.0,137.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,0.0,0.13,0.0,0.0,0.0,162.0,2.39,4963.0,1.0,0.0,0.0,0.0,35.0,93.0,24.0,2000.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,142.0,1.3,373.0,120.0,133.0,153.0,136.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,132.0,2.39,4963.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4200.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,148.0,0.91,325.0,120.0,133.0,153.0,136.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.0,117.0,2.39,4963.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,148.0,0.72,322.0,120.0,133.0,152.0,135.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,111.0,2.39,4963.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,93.0,1890.0
62412,61.95,J,A,A,A,G,G,G,B,12,20.0,4.65,319.0,120.0,133.0,152.0,135.0,3.0,3.0,0.0,7.0,5.84,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,221.0,2.39,4963.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,148.0,3.56,335.0,119.0,129.0,145.0,124.0,-76.0,3.0,0.0,7.0,5.85,0.0,9.49,968.0,111.0,16.03,127.0,0.0,0.01,205.0,2.39,4964.0,1.0,0.0,4.0,5.0,1304.0,3104.0,6.0,3800.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,149.0,3.67,321.0,119.0,129.0,145.0,124.0,-76.0,3.0,0.0,7.0,5.85,0.0,9.49,968.0,111.0,16.06,127.0,35.0,4.05,205.0,2.39,4964.0,1.0,0.0,6.0,3.0,1304.0,3104.0,7.0,2200.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,11.0,4.26,311.0,119.0,128.0,145.0,123.0,-76.0,4.0,12.8,7.04,7.01,1.16,9.51,968.0,111.0,16.06,86.0,40.0,7.04,205.0,2.39,4964.0,763.0,15.0,6.0,4.0,1305.0,3106.0,9.0,1000.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,52.0,4.4,307.0,119.0,128.0,145.0,123.0,-76.0,3.0,0.9,7.0,6.32,0.48,9.49,968.0,111.0,16.06,86.0,40.0,7.04,201.0,2.39,4964.0,1254.0,0.0,6.0,3.0,1304.0,3106.0,9.0,9600.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,136.0,4.92,331.0,119.0,128.0,146.0,124.0,-77.0,3.0,0.1,7.0,6.24,0.39,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.39,4964.0,2802.0,6.0,6.0,3.0,1305.0,3106.0,11.0,9800.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,144.0,4.93,343.0,119.0,128.0,146.0,124.0,-77.0,3.0,0.2,7.0,6.24,0.39,9.49,968.0,111.0,16.06,106.0,49.0,9.15,206.0,2.39,4964.0,2800.0,6.0,6.0,3.0,1304.0,3106.0,11.0,12600.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,11.0,4.94,356.0,119.0,128.0,146.0,125.0,-77.0,3.0,0.3,7.0,6.29,0.44,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.39,4964.0,2803.0,6.0,6.0,3.0,1304.0,3104.0,11.0,16000.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,11.0,4.94,359.0,120.0,128.0,146.0,126.0,-78.0,3.0,0.3,7.0,6.3,0.45,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.39,4964.0,2802.0,4.0,6.0,3.0,1305.0,3106.0,11.0,18300.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,11.0,4.94,362.0,120.0,128.0,146.0,126.0,-78.0,3.0,0.4,7.0,6.31,0.46,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.39,4964.0,2802.0,4.0,5.0,3.0,1304.0,3104.0,11.0,19500.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,11.0,4.94,363.0,119.0,128.0,147.0,126.0,-78.0,3.0,0.3,7.0,6.32,0.47,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.39,4964.0,2802.0,4.0,5.0,3.0,1304.0,3104.0,11.0,21800.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,11.0,4.94,363.0,119.0,128.0,147.0,126.0,-78.0,3.0,0.3,7.0,6.32,0.47,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.39,4964.0,2802.0,4.0,5.0,3.0,1304.0,3104.0,11.0,21800.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,56.0,4.95,366.0,119.0,128.0,147.0,126.0,-78.0,3.0,0.4,7.0,6.33,0.48,9.49,968.0,111.0,16.06,106.0,49.0,9.15,206.0,2.39,4964.0,2802.0,4.0,6.0,3.0,1304.0,3104.0,11.0,24900.0,93.0,1890.0
62413,55.95,J,A,A,A,G,G,G,B,15,83.0,4.95,368.0,120.0,128.0,147.0,127.0,-78.0,3.0,0.4,7.0,6.35,0.5,9.49,968.0,111.0,16.03,106.0,49.0,9.14,207.0,2.39,4964.0,2802.0,4.0,6.0,3.0,1305.0,3107.0,11.0,27500.0,93.0,1890.0
